Date Added,category,sellerlink,sellerlink-url,sellerstorefront-url,sellerproductcount,sellerratings,sellerdetails,seller business name,businessaddress,Count of seller brands,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,Hero Product 1 #ratings,Hero Product 2 #ratings,Sample brand name,Sample Brand URL
15-Nov-20,Garden,Seller 1351,Seller 1351-link,Seller 1351-storefrontlink,"1-16 of over 2,000 results",,xinyiwuzi is committed to providing each customer with the highest standard of customer service.,Business Name:taiyuanshiwanbailinquxinyiwuzishanghang,wanbailinquxiyuannanluxihuayuanbeimenwai15haotaiyuanshanxi030000CN,16,0,0,0,188,82,zaote,https://www.amazon.de/-/en/zaote/b/ref=bl_dp_s_web_13869277031?ie=UTF8&node=13869277031&field-lbr_brands_browse-bin=zaote
15-Nov-20,Garden,Seller 1352,Seller 1352-link,Seller 1352-storefrontlink,1-16 of 374 results,0% positive lifetime (1 total ratings),Xinyoo is committed to providing each customer with the highest standard of customer service.,Business Name:chengduxinyuehaomaoyiyouxiangongsi,zhongguo(sichuan)ziyoumaoyishiyanquchengdugaoxinqutianfuerjie138hao3dong28ceng2813haochengdusichuan610041CN,15,100,100,100,1449,623,Grill Zubehör,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Grill+Zubeh%C3%B6r
15-Nov-20,Garden,Seller 1353,Seller 1353-link,Seller 1353-storefrontlink,"1-16 of over 6,000 results",94% positive in the last 12 months (638 ratings),Xinyu UK is committed to providing each customer with the highest standard of customer service.,Business Name:Hang Zhou Xin Yu Dian Zi Ke Ji You Xian Gong Si,xing yi jie 39-1hao(ru zhu tian cheng shang wu mi shu tuo guan 266hao)hang zhou shixi hu quzhe jiang sheng310012CN,9,6,10,5,331,258,Vbest life,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=Vbest+life
15-Nov-20,Garden,Seller 1354,Seller 1354-link,Seller 1354-storefrontlink,,,xinyuemei is committed to providing each customer with the highest standard of customer service.,Business Name:ShiJiaZhuangYueTingDianZiShangWuYouXianGongSi,FengShouXiLu120HaoBoLingShangWu 11F-CT081HaoShiJiaZhuangXinHuaQuHeBei050051CN,0,0,0,0,0,0,N \ A,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=N+%5C+A
15-Nov-20,Garden,Seller 1355,Seller 1355-link,Seller 1355-storefrontlink,,33% positive lifetime (3 total ratings),xin-zheng-tu is committed to providing each customer with the highest standard of customer service.,Business Name:shanxixinzhengtudianzishangwuyouxiangongsi,houmajingjikaifaquwenmingluwanshengshangwu3-109Dlinfenshishanxisheng043000CN,0,0,0,100,0,0,NZYMD,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=NZYMD
15-Nov-20,Garden,Seller 1356,Seller 1356-link,Seller 1356-storefrontlink,,,XinZhou Shi XinFuQu JiaJiaBaiHuoDian is committed to providing each customer with the highest standard of customer service.,Business Name:XinZhou Shi XinFuQu JiaJiaBaiHuoDian,XinFuQu FanYeCunSanJiaoDao YuanCaiShiChangCeXinZhouShiShanXi Sheng034000CN,0,0,0,0,0,0,ZHIRCEKE,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=ZHIRCEKE
15-Nov-20,Garden,Seller 1357,Seller 1357-link,Seller 1357-storefrontlink,"1-16 of over 6,000 results",,XINZHOUCAIJINGYISHANGMAOYOUXIANGONGSI is committed to providing each customer with the highest standard of customer service.,Business Name:XINZHOUCAIJINGYISHANGMAOYOUXIANGONGSI,"No.602,Unit3,Building9,Dongfang XintiandiYunzhong RoadXinzhou CityXinfuquShanxi034000CN",1,0,0,0,0,0,YAOHONG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YAOHONG
15-Nov-20,Garden,Seller 1358,Seller 1358-link,Seller 1358-storefrontlink,1-16 of 258 results,33% positive lifetime (3 total ratings),Xiongmao is committed to providing each customer with the highest standard of customer service.,Business Name:chaotianquxiaoanxiangshanquanchunliangjiufang,chaotianquxiaoanxianglongdengcun2zu13haoguangyuanshisichuansheng628012CN,2,100,100,67,1,0,Xiongmao,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=pets&field-keywords=Xiongmao
15-Nov-20,Garden,Seller 1359,Seller 1359-link,Seller 1359-storefrontlink,"1-16 of over 9,000 results",60% positive lifetime (5 total ratings),Xiongmaodianpu is committed to providing each customer with the highest standard of customer service.,Business Name:Shanghaixiuyingwangluokejiyouxiangongsi,caojingzhentingweigonglu3316hao1zhuang3130shiShanghaishijinshanqu201500CN,5,100,100,50,4,1,SLM-max,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SLM-max
15-Nov-20,Garden,Seller 1360,Seller 1360-link,Seller 1360-storefrontlink,1-16 of 253 results,50% positive lifetime (8 total ratings),XIQIRIL® is committed to providing each customer with the highest standard of customer service.,Business Name:Luo He Ru Zhan Shang Mao You Xian Gong Si,Yuan Hui QuJin Jiang Lu Shi Dai Gong Yu A Zuo 8 Lou 801Luo He ShiHe Nan Sheng462000CN,16,50,50,50,17,11,VERDELZ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=VERDELZ
15-Nov-20,Garden,Seller 1361,Seller 1361-link,Seller 1361-storefrontlink,1-16 of 345 results,,xishiquwanyishangma is committed to providing each customer with the highest standard of customer service.,Business Name:yingkoushixishiquwanyishangmaobu,yingkoushihekouyijie3-68-24ziyoumaoyishiyanquzhongguo(liaoning)115000CN,1,0,0,0,0,0,POSTURE,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=POSTURE
15-Nov-20,Garden,Seller 1362,Seller 1362-link,Seller 1362-storefrontlink,"1-16 of over 3,000 results",69% positive in the last 12 months (16 ratings),Xisimei is committed to providing each customer with the highest standard of customer service.,Business Name:SHEN zhenshi jianlewanwanjuyouxiangongsi,longgangquLONGchengjiedao shengpingshequlongCHENGdadao126haoweibaishengDASHA1502SHENZHENSHIGUANGDONG518114CN,6,100,20,13,35,33,Xisimei,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Xisimei
15-Nov-20,Garden,Seller 1363,Seller 1363-link,Seller 1363-storefrontlink,1-16 of 620 results,95% positive in the last 12 months (216 ratings),XITAI is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhenshixitaijingmijixiejingyingbu,shenzhenshi baoanqu longhuajiedao meilongnanludongceshijichuncheng 2 dong B zuo 2 danyun 605shenzhenguangdong518131CN,3,5,6,4,483,243,XITA,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=XITA
15-Nov-20,Garden,Seller 1364,Seller 1364-link,Seller 1364-storefrontlink,"1-16 of over 8,000 results",73% positive lifetime (11 total ratings),XITER HOME is committed to providing each customer with the highest standard of customer service.,Business Name:SHOUYANGXIANLVZHENSHANGDIAN,shouyangxianpingtouzhenshihecunjinzhongshishanxi045404CN,15,0,0,20,2,1,XITER - Liegestuhl,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XITER+-+Liegestuhl
15-Nov-20,Garden,Seller 1365,Seller 1365-link,Seller 1365-storefrontlink,,,Xiu xiu is committed to providing each customer with the highest standard of customer service.,Business Name:LiuLinXianXiuEJiaJuYongPingDian,SanJiaoZhenPingShangCunLiuLinXianShanXiSheng033000CN,0,0,0,0,0,0,YYANG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YYANG
15-Nov-20,Garden,Seller 1366,Seller 1366-link,Seller 1366-storefrontlink,,,,,,0,0,0,0,0,0,Picknickmatte,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Picknickmatte
15-Nov-20,Garden,Seller 1367,Seller 1367-link,Seller 1367-storefrontlink,"1-16 of over 4,000 results",,XiuHUa SHop is committed to providing each customer with the highest standard of customer service.,Business Name:LinXianXiuHuaWuJinJiaoDianDian,LeiJiaQiXiangLeiJiaQiCunLinXianLvLiangShiShanXiSheng033200CN,1,0,0,0,0,0,XiuHUa,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XiuHUa
15-Nov-20,Garden,Seller 1368,Seller 1368-link,Seller 1368-storefrontlink,1-16 of 342 results,100% positive lifetime (3 total ratings),XIULIN clothing store is committed to providing each customer with the highest standard of customer service.,Business Name:LvLiangShiLiShiQuXiuLinFuZhuangDian,LiShiQuFengShanDiSiXiangLvLiangShanXiSheng033000CN,9,0,0,0,0,0,LQ-RLL,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=LQ-RLL
15-Nov-20,Garden,Seller 1369,Seller 1369-link,Seller 1369-storefrontlink,"1-16 of over 1,000 results",78% positive lifetime (9 total ratings),Xiulin8yde6b is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhenshiguchengfengjianshegongchengLTD,baoanqushajingjiedaoxinshaluyuxihuanlujiaohuichuxinghemingyuanA1-2003bangongchangsuoshenzhenshiguangdongsheng518104CN,8,0,0,0,1,1,PHMCZ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=PHMCZ
15-Nov-20,Garden,Seller 1370,Seller 1370-link,Seller 1370-storefrontlink,,,xiuliyang is committed to providing each customer with the highest standard of customer service.,Business Name:hejinshiqingjiansangouzirizadian,hejinshiqingjianjiedaobandujiagoucunhejinshishanxisheng043300CN,0,0,0,0,0,0,QLTY,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=QLTY
15-Nov-20,Garden,Seller 1371,Seller 1371-link,Seller 1371-storefrontlink,,50% positive lifetime (10 total ratings),"Our store sells department stores and is committed to providing customers with high-quality and low-cost products. It has an actual storefront and has been in business for 2 years. Company name:Zhoukoushixiutingshiyunshangmaoyouxiangongsi Legal form of the legal person:GmbH First and last name of the company representative:Xiumei Yang Contact email address and phone number:yangxiumei110110@outlook.com,+8613117900131 Company address_Henansheng
 Zhoukoushi
 Chuanhuiqu
Chengdongjiaotongdadaowutonglul...",Business Name:Zhoukoushixiutingshiyunshangmaoyouxiangongsi,ChuanhuiquChengdongjiaotongdadaowutonglulizhuangL233haoZhoukoushiHenansheng46600CN,0,0,0,63,0,0,PTICA,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=PTICA
15-Nov-20,Garden,Seller 1372,Seller 1372-link,Seller 1372-storefrontlink,"1-16 of over 2,000 results",100% positive lifetime (2 total ratings),xiuqiankaizhideshangmaoyouxiangongsi is committed to providing each customer with the highest standard of customer service.,Business Name:xiuqiankaizhideshangmaoyouxiangongsi,shuyangxianzhejiangshangchengd7zhuang24haoxiuqianshijiangsusheng223600CN,2,0,0,0,1,1,WRASYCA,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=lighting&field-keywords=WRASYCA
15-Nov-20,Garden,Seller 1373,Seller 1373-link,Seller 1373-storefrontlink,"1-16 of over 4,000 results",100% positive lifetime (1 total ratings),XiuQingBaiHuoDian is committed to providing each customer with the highest standard of customer service.,Business Name:linxianxiuqingriyongbaihuodian,WanAnHuaYuanXiaoQuDiSiDanYuan402ShiLinQuanZhenLinXianShanXi033200CN,4,0,0,0,1,0,SGLMYD,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SGLMYD
15-Nov-20,Garden,Seller 1374,Seller 1374-link,Seller 1374-storefrontlink,"1-16 of over 2,000 results",80% positive in the last 12 months (471 ratings),Xiurous is committed to providing each customer with the highest standard of customer service.,Business Name:guang zhou xiu ru mao yi you xian gong si,tian he qu sha tai lu yin li jie 8 hao zhi yiD1152B fangguang zhou shi510000CN,6,13,16,18,1006,96,Milopon,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Milopon
15-Nov-20,Garden,Seller 1375,Seller 1375-link,Seller 1375-storefrontlink,"1-16 of over 4,000 results",0% positive lifetime (1 total ratings),Xixi children's clothes is committed to providing each customer with the highest standard of customer service.,Business Name:qiyangxianjiaoyangmaoyiyouxiangongsi,longshanjiedaobanshichuxihengjie31-13hao6ceng601yongzhoushiqiyangxianhunansheng426100CN,12,0,0,100,1,1,YUDIYUDI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YUDIYUDI
15-Nov-20,Garden,Seller 1376,Seller 1376-link,Seller 1376-storefrontlink,"1-16 of over 10,000 results",,xixianxinqukonggangxinchengtianyajunbaihuodia is committed to providing each customer with the highest standard of customer service.,Business Name:xixianxinqukonggangxinchengtianyanjunbaihuodian,guojishangwuzhongxinEqu6ceng10602-LhaofangLD0076xixianxinqukonggangxinchengkonggangxianshishanxisheng710000CN,7,0,0,0,15,1,Yppss,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Yppss
15-Nov-20,Garden,Seller 1377,Seller 1377-link,Seller 1377-storefrontlink,,,xixidii is committed to providing each customer with the highest standard of customer service.,Business Name:pingyaoxianbohanshangmaodian,shangxiguanjie171hao(tiansenshangchengxilubei)jinzhongshipingyaoxianshanxisheng031100CN,0,0,0,0,0,0,PLMN,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=PLMN
15-Nov-20,Garden,Seller 1378,Seller 1378-link,Seller 1378-storefrontlink,1-16 of 120 results,,XiXiWEC is committed to providing each customer with the highest standard of customer service.,Business Name:shijiazhuangshanzongwangluokejiyouxiangongsi,bolinjie193haoZhaozhouzhenZhaoxian051530CN,15,0,0,0,153,85,Profusion circle,https://www.amazon.de/-/en/Profusion-circle/b/ref=bl_dp_s_web_14397124031?ie=UTF8&node=14397124031&field-lbr_brands_browse-bin=Profusion+circle
15-Nov-20,Garden,Seller 1379,Seller 1379-link,Seller 1379-storefrontlink,"1-16 of over 3,000 results",,XiZangReSuoShangMaoYouXianGongSi is committed to providing each customer with the highest standard of customer service.,Business Name:XiZangReSuoShangMaoYouXianGongSi,LaSaShiTaiYangDaoJiQuYuanErDongSiDanYuanYiLouYiHaoXiZangZiZhiQuXiZangZiZhiQu850000CN,1,0,0,0,0,0,TeRIydF,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=TeRIydF
15-Nov-20,Garden,Seller 1380,Seller 1380-link,Seller 1380-storefrontlink,"1-16 of over 1,000 results",89% positive lifetime (18 total ratings),XJBHD is committed to providing each customer with the highest standard of customer service.,Business Name:lin xian lei jia qi xiang xue jia bai huo dian,xin hua cun 102 haolin xian lei jia qi xiangshan xi sheng033215CN,15,0,0,33,3,1,XJBHD,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XJBHD
15-Nov-20,Garden,Seller 1381,Seller 1381-link,Seller 1381-storefrontlink,"1-16 of over 6,000 results",,xjbouzhou is committed to providing each customer with the highest standard of customer service.,Business Name:wufengjiabingbaihuojingyingbu,shatangcunwuzu38haowufengyuyangguanzhenhubeishengyichangshi443413CN,4,0,0,0,6,0,NYKK,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=NYKK
15-Nov-20,Garden,Seller 1382,Seller 1382-link,Seller 1382-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (1 total ratings),XJIANQI is committed to providing each customer with the highest standard of customer service.,Business Name:LinFenShiYaoDuQuJianQiDianZiJingXiaoBu,ShanXiShengLinFenShiYaoDuQuWuYiLuSiFaXiang27HaoLinFenShiShanXiSheng041000CN,5,0,0,0,1,0,XJIANQI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XJIANQI
15-Nov-20,Garden,Seller 1383,Seller 1383-link,Seller 1383-storefrontlink,"1-16 of over 20,000 results",100% positive lifetime (2 total ratings),XJJCG is committed to providing each customer with the highest standard of customer service.,Business Name:nanjingqunshuodianzikejiyouxiangongsi,Gongyuanlu42haotiyudasha1206shiQinhuaiqunanjingshi210001CN,15,0,0,0,14,4,SUNRUNER,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=SUNRUNER
15-Nov-20,Garden,Seller 1384,Seller 1384-link,Seller 1384-storefrontlink,"1-16 of over 10,000 results",100% positive lifetime (11 total ratings),XJRHB is committed to providing each customer with the highest standard of customer service.,Business Name:lvliangshilishiquxiaojunrihuamenshibu,lishiquwangjiapolv liangshan xi033000CN,1,0,0,0,2,1,XJRHB,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XJRHB
15-Nov-20,Garden,Seller 1385,Seller 1385-link,Seller 1385-storefrontlink,"1-16 of over 1,000 results",,xldiannaojyb is committed to providing each customer with the highest standard of customer service.,Business Name:lanxishiyongchangxiaolindiannaojingyingbu,"No.80 Zhenqian Road, Yongchang SubdistrictLanxiJinhuaZhejiang321100CN",15,0,0,0,155,116,XLDN-water transfer printing folie,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XLDN-water+transfer+printing+folie
15-Nov-20,Garden,Seller 1386,Seller 1386-link,Seller 1386-storefrontlink,1-16 of 969 results,91% positive in the last 12 months (11 ratings),xlyzete is committed to providing each customer with the highest standard of customer service.,"Business Name:JINHUA XINGZHUO TRADING CO., LTD","JIN DONG QU, JING JI KAI FA QU, JIN GANG DA DAO XI2011 HAO, 3 HAO LOU, 5 CENG 16 QUJIN HUAZHE JIANG321000CN",2,0,0,9,29,20,XLYZE,https://www.amazon.de/-/en/XLYZE/b/ref=bl_dp_s_web_19024872031?ie=UTF8&node=19024872031&field-lbr_brands_browse-bin=XLYZE
15-Nov-20,Garden,Seller 1387,Seller 1387-link,Seller 1387-storefrontlink,"1-16 of over 1,000 results",,XLZL is committed to providing each customer with the highest standard of customer service.,Business Name:xin long ji dian zhi leng she bei shang hang,gong ye lu wan ji shang wu zhong xin wu ceng E hujiao zuo shijie fang quhe nan sheng454000CN,3,0,0,0,3,0,X&L,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=X%26L
15-Nov-20,Garden,Seller 1388,Seller 1388-link,Seller 1388-storefrontlink,"1-16 of over 5,000 results",64% positive in the last 12 months (172 ratings),xmansky is committed to providing each customer with the highest standard of customer service.,Business Name:ShenZhenShiSiKeFanDianZiYouXianGongSi,Longhuajiedao Minhualu Dongxudaxia 319LonghuaxinquShenzhenshiGuangdong518000CN,14,0,25,29,35,15,Mitlfuny,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Mitlfuny
15-Nov-20,Garden,Seller 1389,Seller 1389-link,Seller 1389-storefrontlink,"1-16 of over 7,000 results",77% positive in the last 12 months (188 ratings),"- vollständiger offizieller Name: shenzhenshi kaiselintingtingkejiyouxiangongsi - Adresse des Verkäufers: jinbiyuan 3dong 602shi
                                         luohuqu yinhulu 2hao
                                         shenzhenshi
                                         guangdongsheng
                                         518024 - eine direkte Kontaktmöglichkeit: +86 17817094674 - Registerinformationen des Unternehmens: 91440300MA5F36LQ90 - Umsatzsteuer-Identifikationsnummer des Ver...",Business Name:shenzhenshi kaiselintingtingkejiyouxiangongsi,wuzidasha 2f 506nanshanqu nanshanjiedao yuquanlu 126haoshenzhenshiguangdongsheng518052CN,3,27,20,17,172,61,Xniral,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Xniral
15-Nov-20,Garden,Seller 1390,Seller 1390-link,Seller 1390-storefrontlink,"1-16 of over 1,000 results",0% positive lifetime (1 total ratings),XMWEID is committed to providing each customer with the highest standard of customer service.,Business Name:TaiYuanShiXiaoDianQuWeiShuaiShiPinDian,JinDongZhongHuanCheng1HaoLou99HaoMenMianFangTaiYuanXiaoDianQuShanXi030000CN,1,0,100,100,0,0,XMH,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=XMH
15-Nov-20,Garden,Seller 1391,Seller 1391-link,Seller 1391-storefrontlink,1-16 of 152 results,,XNSZ Co Limited is committed to providing each customer with the highest standard of customer service.,Business Name:Shenzhenshi Xinuoshipinyouxiangongsi,Shenzhenshi Longgangqu Pinghujiedao PinghushequFenghuangdadao Mantingfanghuayuan 2 Dong 102-1ShenZhenZhongGuo518111CN,1,0,0,0,0,0,XNSZ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XNSZ
15-Nov-20,Garden,Seller 1392,Seller 1392-link,Seller 1392-storefrontlink,"1-16 of over 1,000 results",94% positive lifetime (31 total ratings),XODO STORE is committed to providing each customer with the highest standard of customer service.,Business Name:XODO STORE S.A.S DI XODO FEDERICO & C.,"Via Piave,28Piove di SaccoPadova35028IT",15,0,0,0,347,191,Unbekannt,https://www.amazon.de/-/en/Unbekannt/b/ref=bl_dp_s_web_19533614031?ie=UTF8&node=19533614031&field-lbr_brands_browse-bin=Unbekannt
15-Nov-20,Garden,Seller 1393,Seller 1393-link,Seller 1393-storefrontlink,"1-16 of over 3,000 results",100% positive lifetime (1 total ratings),XOSHX is committed to providing each customer with the highest standard of customer service.,Business Name:Wuyangxianxiaoxiongshangmaoyouxiangongsi,XinxiluXichenghuayuan1haoWuyangxianWuquanzhenHenansheng462400CN,3,0,0,0,4,0,XOSHX,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=XOSHX
15-Nov-20,Garden,Seller 1394,Seller 1394-link,Seller 1394-storefrontlink,"1-16 of over 3,000 results",94% positive in the last 12 months (203 ratings),"Impressum Gesetzliche Anbieterkennung: X-Parts GmbH
 diese vertr. d. d. Geschäftsführer Robin Habicht & Nuno da Cruz
 Industriestrasse 33
 71711 Steinheim
 Deutschland
 Telefon: 07144886711
 E-Mail: amazon@x-parts.de
 USt-IdNr.: DE268799760 Eingetragen im Handelsregister des Amtsgerichtes Stuttgart
 Handelsregisternummer HRB 732426    
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter diesem Link finden Sie die Kon...",Business Name:X-Parts GmbH,Industriestrasse 33X-Parts GmbHSteinheim71711DE,15,0,4,5,1269,211,X-Parts,https://www.amazon.de/-/en/X-Parts/b/ref=bl_dp_s_web_17498865031?ie=UTF8&node=17498865031&field-lbr_brands_browse-bin=X-Parts
15-Nov-20,Garden,Seller 1395,Seller 1395-link,Seller 1395-storefrontlink,1-16 of 968 results,79% positive in the last 12 months (14 ratings),xploit is committed to providing each customer with the highest standard of customer service.,Business Name:longchuanxianchengcheng jixieshebeizulin youxiangongsi,laolongzhendongfengluxiancaikengkou65haolongchuanxianguangdongsheng517399CN,4,0,0,21,10,5,Xploit,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Xploit
15-Nov-20,Garden,Seller 1396,Seller 1396-link,Seller 1396-storefrontlink,1-16 of 138 results,,XPnit is committed to providing each customer with the highest standard of customer service.,Business Name:guangzhouguojinjiajuyouxiangongsi,zhucundonghuanlu99haozhisanF19guangzhoushitianhequguangdongsheng510000CN,1,0,0,0,0,0,Xpnit,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Xpnit
15-Nov-20,Garden,Seller 1397,Seller 1397-link,Seller 1397-storefrontlink,"1-16 of over 9,000 results",,XqeanNrbgls is committed to providing each customer with the highest standard of customer service.,Business Name:JiangXiLuoXiYiLiaoQiXieYouXianGongSi,JinXianXianWenZhenZhen316GuoDaoYiDong428HaoNanChangShiJiangXiSheng330000CN,1,0,0,0,0,0,ZHJC,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZHJC
15-Nov-20,Garden,Seller 1398,Seller 1398-link,Seller 1398-storefrontlink,"1-16 of over 4,000 results",78% positive in the last 12 months (58 ratings),XQxiqi689sy is committed to providing each customer with the highest standard of customer service.,Business Name:SHANG HAI XI QUAN SHI YE YOU XIAN GONG SI,Shang Hai Shi Bao Shan Qu Hu Tai Lu 8885 Hao6 Zhuang D3586 ShiShang HaiShang Hai200000CN,4,50,38,21,30,24,XQxiqi689sy,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=XQxiqi689sy
15-Nov-20,Garden,Seller 1399,Seller 1399-link,Seller 1399-storefrontlink,1-16 of 698 results,86% positive in the last 12 months (35 ratings),XRICH is committed to providing each customer with the highest standard of customer service.,Business Name:shanxixinyuanfutaishangmaoyouxiangongsi,yuciquxishunchengjieSOLOshangzuo406jinzhongshishanxi030600CN,2,0,33,14,5,3,Tansoole,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Tansoole
15-Nov-20,Garden,Seller 1400,Seller 1400-link,Seller 1400-storefrontlink,"1-16 of over 2,000 results",33% positive lifetime (3 total ratings),XSH_888 is committed to providing each customer with the highest standard of customer service.,Business Name:hefeishiwangmiaoshumachanpinjingyingbu,baohequhuizhoudadao248haotianditongxunshangchengDqu115haohefeishianhuisheng230000CN,2,0,0,33,3,1,T-XYD,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=T-XYD
15-Nov-20,Garden,Seller 1401,Seller 1401-link,Seller 1401-storefrontlink,"1-16 of over 6,000 results",74% positive in the last 12 months (104 ratings),XshuaiRTE is committed to providing each customer with the highest standard of customer service.,Business Name:Shenzhenshi XiaoshuaiZhinengkejiYouxiangongsi,LonghuajiedaolonghuabanshichuYouSongDiShiGongYequFukangshangyeguangchang8dongFuKangkejidasha4louCquShenzhenshi Longhuaxinquguangdong518100CN,9,33,31,21,1712,61,Xshuai,https://www.amazon.de/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Xshuai
